Herb id,MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,url
SMHB00442,SMMS00814,Posterior Compartment Low Back Pain,C10.597.617.140.400|C23.888.592.612.107.400,C0423689,https://www.symmap.org/detail/SMHB00442
SMHB00443,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00024,Right Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423640,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00050,Pulse Weakness,,C0232132,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00064,Injury,C26,C3263723,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00112,Rheumatism,C05.799|C17.300.775,C0035435,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00136,Flank Pain,C10.597.617.204|C23.888.592.612.386,C0016199,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00181,Red,,C0332575,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00393,Asthma Exacerbation Acute,,C0349790,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00398,Arthritic Pains,,C0857177,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00722,Bone Disorder,C05.116,C0005940,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00741,Left Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423641,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00753,Throat Dry,,C0235234,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00759,Metrorrhagia,C13.351.500.852.691.622|C23.550.414.993.700,C0025874,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00793,Hemorrhage Of Pregnancy,,C0269596,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00443
SMHB00443,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00443
SMHB00444,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00148,Frigidity,F03.835,C0016722,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00170,Lower Extremity Pain,,C0239376,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00222,Vagina,C13.351.500.894,C0042251,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00297,Chill,C23.888.208,C0085593,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00340,Abortion,,C0156543,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00578,Chest Symptom Discomfort,,C0235710,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00609,Painful Red Eye,,C0853395,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00893,Xerophthalmia,C11.187.810|C11.496.260.892,C0043349,https://www.symmap.org/detail/SMHB00444
SMHB00444,SMMS00946,Chilliness,,C0812387,https://www.symmap.org/detail/SMHB00444
SMHB00445,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00014,Pharyngolaryngitis,,C0023070,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00021,Larynx,C08.360|C09.400,C0023051,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00054,Constipation,C23.888.821.150,C0009806,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00095,Catarrh,C02.782.687.207|C08.730.162,C1384493,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00143,Cyst,C04.182|C23.300.306,C0010709,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00177,Laryngeal Edema,C08.360.313|C09.400.313,C0023052,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00224,Caustic Injury,,C0854388,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00278,Communicable Disease,C01.539.221,C0009450,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00318,Tongue Disorder,C07.465.910,C0040409,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00470,Abscess,C01.539.830.025|C23.550.470.756.100,C0000833,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00486,Mumps,C02.782.580.600.680.500|C07.465.815.470.800.630,C0026780,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00488,Furuncle,C01.252.410.868.820.270|C01.252.825.770.270|C01.539.800.720.770.270|C17.800.838.765.770.270|C22.362.224,C0242301,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00516,Venomous Bite,,C1275515,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00556,Thirst,F01.658.293.787,C0039971,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00562,Furunculosis,C01.252.410.868.820.270|C01.252.825.770.270|C01.539.800.720.770.270|C17.800.838.765.770.270|C22.362.224,C0016867,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00567,Macula,,C0332573,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00574,Thermal Energy,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C0018837,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00626,Coryza,C02.782.687.207|C08.730.162,C0086066,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00690,Polydipsia,C23.550.759|C23.888.663,C0085602,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00701,Defecation Pain,C23.888.821.150,C0237326,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00715,Colonic Inertia,C23.888.821.150,C1257861,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00730,Throat Tightness,,C0236071,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00732,Dysentery,C06.405.205.331|C06.405.469.300,C0013369,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00766,Eye Blood Shot,,C0005858,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00817,Common Cold,C02.782.687.207|C08.730.162,C0009443,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00841,Pharyngolaryngeal Pain,,C0858635,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00930,King Evil,C01.252.410.040.552.846.719.500,C0242830,https://www.symmap.org/detail/SMHB00445
SMHB00445,SMMS00941,Hot Temperature,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C2350229,https://www.symmap.org/detail/SMHB00445
SMHB00446,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00048,Stroke,C10.228.140.300.775|C14.907.253.855,C0038454,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00130,Bright Red Blood Per Rectum,C06.405.227|C23.550.414.788,C0018932,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00218,Cardiac Discomfort,,C1096252,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00283,Gastric Hemorrhage,,C0235325,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00305,Blood Prolactin Decreased,,C0853710,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00327,Emesis,C23.888.821.937,C0042963,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00465,Cva Nos Acute,C10.228.140.300.775|C14.907.253.855,C0751956,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00509,Bronchial Asthma,C08.127.108|C08.381.495.108|C08.674.095|C20.543.480.680.095,C0004096,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00650,Gi Bleeding,C06.405.227|C23.550.414.788,C0017181,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00755,Belching,C23.888.821.297,C0014724,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00800,Gagging,C23.888.821.414|F02.830.702.157|G10.261.338|G11.561.731.251,C0016927,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00863,Chest Symptom Heaviness,,C0742339,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00914,Heartburn,C23.888.821.525,C0018834,https://www.symmap.org/detail/SMHB00446
SMHB00446,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00446
SMHB00447,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00003,Rash,C17.800.257,C0015230,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00011,Deglutitional Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751537,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00024,Right Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423640,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00048,Stroke,C10.228.140.300.775|C14.907.253.855,C0038454,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00053,Numbness,,C0028643,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00070,Presyncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0700200,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00100,Mechanical Low Back Pain,C10.597.617.140.400|C23.888.592.612.107.400,C0423682,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00136,Flank Pain,C10.597.617.204|C23.888.592.612.386,C0016199,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00158,Stokes-Adams Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751539,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00160,Duodenal Ulcer Hemorrhage,,C0151966,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00166,Recurrent Low Back Pain,C10.597.617.140.400|C23.888.592.612.107.400,C0751648,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00217,Syncope Cough,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234435,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00226,Hyperventilation Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751538,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00239,Radiculopathy,C10.668.829.820,C0700594,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00292,Syncope Exertional,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0235242,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00325,Syncope Cardiac,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751535,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00334,Nerve Root Disorder,C10.668.829.820,C1527351,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00345,Central Facial Paralyses,C07.465.327|C10.597.622.214|C23.888.592.636.214,C0751141,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00359,Facial Droop,C07.465.327|C10.597.622.214|C23.888.592.636.214,C0427055,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00417,"Paralyses, Hemifacial",C07.465.327|C10.597.622.214|C23.888.592.636.214,C0751143,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00439,Drop Attack,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0259813,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00443,Sputum Increased,,C0235567,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00449,Parotitis,C07.465.815.470.800|C07.465.815.793.500,C0030583,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00465,Cva Nos Acute,C10.228.140.300.775|C14.907.253.855,C0751956,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00477,Lumbago,C10.597.617.140.400|C23.888.592.612.107.400,C0024031,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00494,Syncope Postural,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234437,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00513,Cervical Radiculopathy,C10.668.829.820,C0742186,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00514,Syncopal Vertigo,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0339780,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00519,Loin Pain,,C0235632,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00525,Hand Swelling,,C0575805,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00527,Respiratory Disorder,C08.618,C0035204,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00549,Facial Paralysis,C07.465.327|C10.597.622.214|C23.888.592.636.214,C0015469,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00551,Postural Low Back Pain,C10.597.617.140.400|C23.888.592.612.107.400,C0577660,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00557,Sweating,G07.110.232.693|G07.410.421.693|G13.750.860|G16.012.500.535.693,C0038990,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00573,Gangrene,C23.550.717.427,C0017086,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00582,Emaciation,C23.888.144.243.963.500,C0013911,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00584,Convulsive Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751536,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00604,Sweat,A12.200.849,C0038984,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00616,Carotid Sinus Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0221046,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00636,Syncope Micturition,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340855,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00709,Tonsillitis,C07.550.781.750|C08.730.561.750|C09.775.649.750,C0040425,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00718,Asthenia,C23.888.089,C0004093,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00741,Left Flank Pain,C10.597.617.204|C23.888.592.612.386,C0423641,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00744,"Avulsion, Nerve Root",C10.668.829.820,C0751462,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00757,Abdomen Tumor,C04.588.033,C0000735,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00773,Duodenitis Hemorrhagic,,C0341245,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00776,Syncopal Episode,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751534,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00792,Blepharitis,C11.338.133,C0005741,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00797,Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0039070,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00805,Situational Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0340854,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00814,Posterior Compartment Low Back Pain,C10.597.617.140.400|C23.888.592.612.107.400,C0423689,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00823,Compression Nerve Root,C10.668.829.820,C0751463,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00836,Lower Extremity Pain Musculoskeletal,,C0023222,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00890,"Facial Paralyses, Peripheral",C07.465.327|C10.597.622.214|C23.888.592.636.214,C0751142,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00892,Urethral Pain,,C0151830,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00918,Radiculitis,C10.668.829.820,C0034544,https://www.symmap.org/detail/SMHB00447
SMHB00447,SMMS00948,Poisoning By,C25.723,C0032343,https://www.symmap.org/detail/SMHB00447
SMHB00448,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00448
SMHB00448,SMMS00435,Stool Loose,,C2129214,https://www.symmap.org/detail/SMHB00448
SMHB00448,SMMS00701,Defecation Pain,C23.888.821.150,C0237326,https://www.symmap.org/detail/SMHB00448
SMHB00448,SMMS00732,Dysentery,C06.405.205.331|C06.405.469.300,C0013369,https://www.symmap.org/detail/SMHB00448
SMHB00448,SMMS00803,Nuchal Rigidity,C05.651.504|C10.597.613.550.500|C23.888.592.608.550.500,C1320474,https://www.symmap.org/detail/SMHB00448
SMHB00449,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00014,Pharyngolaryngitis,,C0023070,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00095,Catarrh,C02.782.687.207|C08.730.162,C1384493,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00143,Cyst,C04.182|C23.300.306,C0010709,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00164,Anasarca,C23.888.277,C0151603,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00177,Laryngeal Edema,C08.360.313|C09.400.313,C0023052,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00233,Edema,C23.888.277,C0013604,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00250,Diarrhea,C23.888.821.214,C0011991,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00402,Micturition Disorder,C12.777.934|C13.351.968.934,C0042035,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00488,Furuncle,C01.252.410.868.820.270|C01.252.825.770.270|C01.539.800.720.770.270|C17.800.838.765.770.270|C22.362.224,C0242301,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00556,Thirst,F01.658.293.787,C0039971,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00626,Coryza,C02.782.687.207|C08.730.162,C0086066,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00690,Polydipsia,C23.550.759|C23.888.663,C0085602,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00711,Urinary Tract Pain,,C0423701,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00817,Common Cold,C02.782.687.207|C08.730.162,C0009443,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00841,Pharyngolaryngeal Pain,,C0858635,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00867,Chills And Fever,,C0085594,https://www.symmap.org/detail/SMHB00449
SMHB00449,SMMS00952,Fever,C23.888.119.344,C0015967,https://www.symmap.org/detail/SMHB00449
SMHB00450,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00011,Deglutitional Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751537,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00046,Abdominal Tenderness,,C0232498,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00070,Presyncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0700200,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00139,Oral Dyskinesia,C10.228.662,C0454606,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00158,Stokes-Adams Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751539,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00170,Lower Extremity Pain,,C0239376,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00196,Narcosis,C10.597.606.358.800.500|C23.888.592.604.359.800.500,C0234447,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00205,Irritability,F01.470.047.110,C0022107,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00217,Syncope Cough,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0234435,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00226,Hyperventilation Syncope,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0751538,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00272,Eye Disorder,C11,C0015397,https://www.symmap.org/detail/SMHB00450
SMHB00450,SMMS00292,Syncope Exertional,C10.597.606.358.800.600|C23.888.592.604.359.800.600,C0235242,https://www.symmap.org/detail/SMHB00450
